localadmin_id|localadmin_name|locality_id|locality_name|lat|lon
404516429|Cedar|85971431|New Bloomfield|38.716899|-92.091441
404516429|Cedar|85971433|Lake Mykee Town|38.6763|-92.101285
404516437|Jackson|85971401|Auxvasse|39.01744|-91.895861
404516443|Rush|85970779|Rushville|39.587316|-95.024326
404516443|Rush|85970773|Lewis and Clark Village|39.53752|-95.050619
404516447|Washington|85970783|St. Joseph|39.759818|-94.820917
404516449|Ash Hill|85971739|Fisk|36.782642|-90.2076
404516449|Ash Hill|85971751|Qulin|36.597717|-90.252098
404516451|Beaver Dam|85972571|Harviell|36.661828|-90.474734
404516465|Hurricane|85971587|Hale|39.605085|-93.343305
404516471|Ridge|85971597|Bosworth|39.469909|-93.335558
404516481|Van Horn|85971595|Bogard|39.457928|-93.523861
404516485|Carter|85970909|Van Buren|37.008221|-91.011286
404516489|Johnson|85970919|Ellsinore|36.932839|-90.747671
404516489|Johnson|85970911|Grandin|36.830809|-90.82199
404516489|Johnson|85972531|Hunter|36.88672|-90.848263
404516495|Austin|85970733|Archie|38.482606|-94.350192
404516497|Mccredie|85971445|Kingdom City|38.94727|-91.93904
404516503|St. Aubert|85971427|Mokane|38.67444|-91.872445
404516507|Summit|85971443|Holts Summit|38.645306|-92.114888
404516509|West Fulton|85971425|Fulton|38.855092|-91.95119
404516513|Adair|85971135|Climax Springs|38.101613|-93.054127
404516515|Auglaize|85971251|Stoutland|37.813564|-92.514253
404516517|Jasper|85971255|Sunrise Beach|38.167477|-92.779305
404516523|Osage|85971263|Linn Creek|38.045767|-92.70483
404516523|Osage|85971259|Osage Beach|38.135291|-92.647939
404516525|Osceola|85971261|Camdenton|38.012059|-92.750009
404516527|Pawhuska|85971295|Village of Four Seasons|38.197746|-92.718801
404516531|Russell|85971293|Macks Creek|37.966347|-92.968204
404516533|Apple Creek|85971713|Old Appleton|37.593907|-89.710705
404516533|Apple Creek|85971711|Oak Ridge|37.498611|-89.729524
404516535|Byrd|85971709|Jackson|37.380381|-89.652027
404516537|Cape Girardeau|85971691|Cape Girardeau|37.309585|-89.558933
404516537|Cape Girardeau|85971695|Dutchtown|37.250831|-89.655725
404516539|Hubble|85971707|Gordonville|37.311093|-89.673855
404516539|Hubble|85971721|Whitewater|37.236766|-89.797842
404516539|Hubble|85971689|Allenville|37.221831|-89.755466
404516545|Shawnee|85971715|Pocahontas|37.50161|-89.639849
404516549|Welch|85971693|Delta|37.197458|-89.73916
404516555|North Galloway|85971567|Highlandville|36.940923|-93.282996
404516567|South Galloway|85972557|Spokane|36.863195|-93.305583
404516567|South Galloway|85970587|Saddlebrooke|36.828326|-93.196898
404516573|Union Chapel|85971579|Nixa|37.045628|-93.296039
404516579|Des Moines|85970611|Wayland|40.396301|-91.575443
404516579|Des Moines|85972483|St. Francisville|40.450059|-91.571383
404516585|Big Creek|85970705|Lake Winnebago|38.823436|-94.361156
404516587|Camp Branch|85970719|East Lynne|38.668208|-94.230698
404516587|Camp Branch|85970715|Garden City|38.562964|-94.195942
404516591|Dolan|85970717|Freeman|38.621497|-94.505826
404516591|Dolan|85970707|Lake Annette|38.654365|-94.508062
404516595|Grand River|85970711|Harrisonville|38.652974|-94.346672
404516597|Index|85970713|Gunn City|38.665983|-94.163994
404516599|Mount Pleasant|85970729|Belton|38.819156|-94.533443
404516599|Mount Pleasant|85970703|Loch Lloyd|38.831058|-94.597738
404516603|Pleasant Hill|85970699|Pleasant Hill|38.806084|-94.26544
404516603|Pleasant Hill|85970731|Baldwin Park|38.793911|-94.24666
404516605|Polk|85970695|Strasburg|38.759888|-94.164837
404516609|Sherman|85970723|Creighton|38.496557|-94.072089
404516611|West Dolan|85970693|West Line|38.635748|-94.586958
404516613|West Peculiar|85970701|Peculiar|38.730254|-94.474488
404516615|Benton|85970941|Jerico Springs|37.619578|-94.011363
404516623|Linn|85970939|Stockton|37.697083|-93.79601
404516623|Linn|85970937|Umber View Heights|37.623402|-93.803555
404516629|Bowling Green|85971833|Dalton|39.397606|-92.992063
404516639|Cunningham|85971853|Sumner|39.656058|-93.243431
404516651|Yellow Creek|85971841|Rothville|39.653932|-93.063512
404516657|Cassidy|85971577|Ozark|37.036134|-93.215447
404516657|Cassidy|85971569|Fremont Hills|37.064636|-93.252961
404516663|East Polk|85971571|Billings|37.062596|-93.553927
404516667|Lincoln|85971581|Clever|37.032455|-93.473819
404516687|Benton|85971323|Cuba|38.067098|-91.405737
404516689|Boone|85971341|West Sullivan|38.191991|-91.191758
404516689|Boone|85971319|Bourbon|38.150583|-91.249275
404516689|Boone|85971335|St. Cloud|38.173189|-91.212758
404516699|Lincoln|85970617|Kahoka|40.423756|-91.718738
404516703|Sweet Home|85970613|Revere|40.49437|-91.676299
404516707|Vernon|85970573|Alexandria|40.359741|-91.459506
404516711|Chouteau|85972471|Birmingham|39.167575|-94.45008
404516711|Chouteau|85972439|Randolph|39.155925|-94.492848
404516711|Chouteau|85972469|Claycomo|39.198947|-94.479489
404516713|Fishing River|85971507|Excelsior Springs|39.339486|-94.237686
404516713|Fishing River|85972459|Missouri City|39.238786|-94.300829
404516713|Fishing River|85972441|Prathersville|39.315259|-94.273756
404516713|Fishing River|85972457|Mosby|39.318851|-94.305395
404516715|Gallatin|85972447|Oakwood|39.200484|-94.570566
404516715|Gallatin|85972445|Oakwood Park|39.204721|-94.573831
404516715|Gallatin|85972449|Oakview|39.208548|-94.57041
404516715|Gallatin|85972467|Gladstone|39.213258|-94.559433
404516715|Gallatin|85972475|Avondale|39.154575|-94.545323
404516715|Gallatin|85972453|North Kansas City|39.139584|-94.564287
404516715|Gallatin|85972451|Oaks|39.197007|-94.571971
404516717|Liberty|85972465|Glenaire|39.219727|-94.451461
404516717|Liberty|85972443|Pleasant Valley|39.21727|-94.480993
404516717|Liberty|85972461|Liberty|39.239165|-94.41872
404516719|Platte|85970523|Smithville|39.391728|-94.575066
404516721|Washington|85971505|Lawson|39.435922|-94.215548
404516723|Atchison|85970391|Gower|39.61298|-94.594701
404516725|Concord|85970381|Plattsburg|39.56445|-94.461509
404516729|Hardin|85970389|Trimble|39.476239|-94.561163
404516741|Jefferson|85970647|Jefferson City|38.567679|-92.175761
404516743|Liberty|85970633|Taos|38.51589|-92.064733
404516747|Marion|85970639|St. Martins|38.594222|-92.331171
404516747|Marion|85970645|Centertown|38.617995|-92.408952
404516749|Moreau|85970641|Russellville|38.512762|-92.438506
404516749|Moreau|85970643|Lohman|38.542898|-92.364592
404516751|Osage|85970631|Wardsville|38.490013|-92.179057
404516751|Osage|85970635|St. Thomas|38.36705|-92.216002
404516755|Boonville|85970605|Boonville|38.959833|-92.752369
404516755|Boonville|85970591|Windsor Place|38.934258|-92.703119
404516759|Kelly|85970603|Bunceton|38.789445|-92.799139
404516769|Colfax|85972159|Winston|39.869867|-94.141553
404516771|Grand River|85972151|Jameson|40.005852|-93.987789
404516775|Jackson|85972155|Lock Springs|39.848805|-93.776157
404516779|Liberty|85972615|Lake Viking|39.92525|-94.069194
404516779|Liberty|85972161|Altamont|39.888376|-94.086783
404516787|Salem|85972163|Coffey|40.105548|-94.006539
404516789|Union|85972147|Gallatin|39.910567|-93.964158
404516793|Camden|85971765|Amity|39.868251|-94.435244
404516793|Camden|85971761|Maysville|39.885859|-94.363348
404516795|Colfax|85970393|Osborn|39.749584|-94.356762
404516801|Grand River|85970395|Cameron|39.746957|-94.236459
404516803|Polk|85971757|Union Star|39.979393|-94.598829
404516807|Washington|85971763|Clarksdale|39.813849|-94.550768
404516807|Washington|85971759|Stewartsville|39.75511|-94.498733
404516819|Liberty|85970329|Palmyra|39.798556|-91.527163
404516821|Mason|85970335|Hannibal|39.709703|-91.393637
404516825|Liberty|85971325|Leasburg|38.094846|-91.295322
404516827|Meramec|85971337|Steelville|37.969608|-91.354581
404516837|Center|85971801|Greenfield|37.416219|-93.843216
404516843|North|85971795|Arcola|37.549265|-93.876044
404516849|Rock Prairie|85971799|Everton|37.342855|-93.702361
404516857|Washington|85971805|South Greenfield|37.37522|-93.84357
404516859|Grant|85971849|Louisburg|37.756417|-93.141047
404516867|North Benton|85971847|Buffalo|37.644427|-93.096948
404516875|Jackson|85971971|Paris|39.477387|-92.003894
404516875|Jackson|85971977|Goss|39.514662|-91.945252
404516877|Jefferson|85971963|Stoutsville|39.547904|-91.857253
404516877|Jefferson|85971979|Florida|39.493023|-91.790617
404516879|Marion|85971975|Holliday|39.493587|-92.131257
404516879|Marion|85971973|Madison|39.473536|-92.211702
404516891|Bear Creek|85972087|Bellflower|39.003629|-91.352071
404516891|Bear Creek|85972081|Jonesburg|38.854117|-91.305699
404516891|Bear Creek|85972083|High Hill|38.875342|-91.377695
404516893|Danville|85972069|New Florence|38.909483|-91.452651
404516893|Danville|85972611|Danville|38.912565|-91.53242
404516903|Marion|85971515|South Lineville|40.578565|-93.524074
404516903|Marion|85971521|Mercer|40.510635|-93.529909
404516909|Morgan|85971517|Princeton|40.39656|-93.588461
404516915|Equality|85971785|Tuscumbia|38.237061|-92.460041
404516917|Franklin|85971767|Bagnell|38.229377|-92.60535
404516919|Glaze|85971777|Lakeside|38.204111|-92.622351
404516919|Glaze|85971773|Brumley|38.088007|-92.484508
404516919|Glaze|85971257|Lake Ozark|38.203541|-92.625751
404516923|Osage|85971781|St. Elizabeth|38.256073|-92.266448
404516927|Saline|85971779|Olean|38.410357|-92.530003
404516927|Saline|85971775|Eldon|38.351134|-92.576686
404516931|Long Prairie|85971859|Bertrand|36.908516|-89.449786
404516935|Ohio|85971905|Wyatt|36.937034|-89.191127
404516935|Ohio|85971877|Wilson City|36.923591|-89.223016
404516937|St. James|85971857|Anniston|36.824339|-89.326655
404516937|St. James|85971873|East Prairie|36.778952|-89.384157
404516939|Tywappity|85971871|Charleston|36.917942|-89.3344
404516941|Wolf Island|85971875|Pinhook|36.738039|-89.26948
404516947|Linn|85971171|Lupus|38.84597|-92.454006
404516947|Linn|85971173|Jamestown|38.766688|-92.48019
404516949|Moreau|85971175|Clarksburg|38.661159|-92.666062
404516953|Walker|85971179|California|38.630398|-92.566743
404516957|Polk|85970981|Maryville|40.343758|-94.870497
404516959|Washington|85971351|Rogersville|37.115355|-93.074279
404516977|Lincoln|85971675|Tindall|40.160878|-93.609654
404516981|Madison|85972565|Edinburg|40.081099|-93.689848
404516981|Madison|85972561|Leisure Lake|40.109988|-93.723527
404516985|Taylor|85971677|Brimson|40.144945|-93.738397
404516987|Loutre|85972079|McKittrick|38.735657|-91.444944
404516987|Loutre|85972073|Rhineland|38.720476|-91.517595
404516987|Loutre|85972609|Big Spring|38.801992|-91.483757
404516989|Montgomery|85972071|Montgomery City|38.975129|-91.503146
404516993|Haw Creek|85971529|Stover|38.441813|-92.990138
404516995|Mill Creek|85971527|Syracuse|38.669568|-92.876329
404516999|Moreau|85971539|Barnett|38.377408|-92.674581
404516999|Moreau|85971525|Versailles|38.433299|-92.845269
404517001|Osage|85971253|Laurie|38.207985|-92.825357
404517001|Osage|85971531|Gravois Mills|38.304867|-92.82442
404517003|Anderson|85971745|Gideon|36.448879|-89.912771
404517005|Big Prairie|85971687|Matthews|36.758424|-89.568956
404517007|Como|85971705|Parma|36.611703|-89.818944
404517007|Como|85971723|Risco|36.551232|-89.818586
404517007|Como|85971743|Catron|36.61104|-89.706033
404517009|La Font|85971685|Marston|36.517748|-89.606249
404517013|Lewis|85971703|North Lilbourn|36.601814|-89.621989
404517013|Lewis|85971679|Howardville|36.56845|-89.597123
404517013|Lewis|85971683|Lilbourn|36.590782|-89.613061
404517019|Portage|85971727|Tallapoosa|36.50606|-89.817
404517019|Portage|85970339|Portageville|36.429508|-89.699417
404517029|Five Mile|85971309|Loma Linda|36.985805|-94.592183
404517031|Franklin|85971279|Stella|36.762345|-94.190895
404517031|Franklin|85971327|Fairview|36.817275|-94.086649
404517037|Marion|85971329|Diamond|36.996959|-94.315248
404517043|Shoal Creek|85971289|Shoal Creek Drive|37.037052|-94.522924
404517043|Shoal Creek|85971287|Shoal Creek Estates|37.01734|-94.493404
404517043|Shoal Creek|85971297|Saginaw|37.025979|-94.472389
404517043|Shoal Creek|85971283|Silver Creek|37.039283|-94.469169
404517043|Shoal Creek|85971331|Dennis Acres|37.046346|-94.50429
404517043|Shoal Creek|85971301|Redings Mill|37.01948|-94.51695
404517043|Shoal Creek|85971315|Grand Falls Plaza|37.035165|-94.538053
404517043|Shoal Creek|85971313|Leawood|37.033863|-94.494736
404517043|Shoal Creek|85971333|Cliff Village|37.025142|-94.517195
404517045|Van Buren|85971299|Ritchey|36.944031|-94.185792
404517045|Van Buren|85971277|Wentworth|36.993218|-94.075485
404517047|Atchison|85971011|Clearmont|40.507938|-95.032805
404517049|Grant|85970831|Barnard|40.175282|-94.822969
404517053|Green|85970963|Quitman|40.373341|-95.076641
404517055|Hughes|85970987|Graham|40.201081|-95.040442
404517057|Jackson|85970959|Ravenwood|40.352611|-94.671664
404517059|Lincoln|85971005|Elmo|40.518844|-95.116813
404517061|Monroe|85970957|Skidmore|40.287883|-95.079518
404517063|Nodaway|85971013|Burlington Junction|40.447022|-95.067878
404517071|Lincoln|85971369|Corning|40.24865|-95.454571
404517073|Minton|85971367|Big Lake|40.073617|-95.351992
404517073|Minton|85971377|Fortescue|40.051795|-95.317645
404517077|Union|85971371|Craig|40.192737|-95.374038
404517083|Chariton|85971417|Glasgow|39.227919|-92.83936
404517085|Franklin|85971441|New Franklin|39.017481|-92.740589
404517085|Franklin|85971423|Franklin|39.011154|-92.75503
404517091|Richmond|85971421|Fayette|39.147023|-92.685732
404517093|Benton|85972579|South Fork|36.631067|-91.960158
404517095|Dry Creek|85972577|Pomona|36.867041|-91.913305
404517097|Goldsberry|85971787|Mountain View|36.993607|-91.701923
404517111|Colfax|85971065|Blythedale|40.475159|-93.928012
404517121|Madison|85971067|Cainsville|40.439803|-93.774675
404517125|Marion|85971071|Eagleville|40.468449|-93.986112
404517129|Trail Creek|85971073|Mount Moriah|40.329255|-93.797065
404517133|White Oak|85971075|New Hampton|40.265186|-94.195244
404517139|Bogard|85971643|Blairstown|38.557925|-93.957796
404517145|Deepwater|85971657|Montrose|38.258668|-93.982753
404517149|Fairview|85971653|Deepwater|38.25917|-93.774634
404517151|Honey Creek|85972559|Hartwell|38.433146|-93.934257
404517153|Leesville|85971659|Tightwad|38.309634|-93.546595
404517155|Osage|85971647|Brownington|38.245298|-93.722669
404517161|Tebo|85971649|Calhoun|38.468373|-93.625104
404517163|White Oak|85971661|Urich|38.460417|-93.998986
404517175|Stark|85970791|Preston|37.940963|-93.212707
404517187|Clay|85971379|Maitland|40.20222|-95.077933
404517191|Forest|85971373|Forest City|39.982844|-95.188423
404517193|Perry|85970627|Bonne Terre|37.920902|-90.542523
404517193|Perry|85972495|Terre du Lac|37.903135|-90.615869
404517197|Randolph|85970667|Leadwood|37.861742|-90.589155
404517197|Randolph|85970625|Desloge|37.875068|-90.519136
404517197|Randolph|85972489|Frankclay|37.862963|-90.614429
404517197|Randolph|85972493|Wortham|37.840128|-90.607622
404517199|St. Francois|85970665|Park Hills|37.821052|-90.505051
404517199|St. Francois|85970623|Farmington|37.782288|-90.428879
404517199|St. Francois|85970669|Leadington|37.83433|-90.480781
404517201|Airport|85972285|Woodson Terrace|38.728691|-90.360075
404517201|Airport|85972211|St. Ann|38.726637|-90.387101
404517201|Airport|85972319|Bel-Ridge|38.712998|-90.328517
404517201|Airport|85972321|Berkeley|38.744114|-90.336212
404517201|Airport|85972195|Edmundson|38.73494|-90.365653
404517203|Bonhomme|85972289|Kirkwood|38.578888|-90.420239
404517203|Bonhomme|85972201|Fenton|38.527613|-90.448837
404517203|Bonhomme|85972343|Oakland|38.576899|-90.384891
404517205|Washington|85972111|Evergreen|37.548611|-92.5961
404517207|Clay|85970489|Bates City|39.004686|-94.066053
404517207|Clay|85970441|Napoleon|39.129379|-94.085658
404517207|Clay|85970553|Wellington|39.138356|-93.986133
404517209|Davis|85970461|Higginsville|39.063995|-93.727423
404517211|Dover|85970465|Dover|39.194106|-93.689524
404517211|Dover|85970483|Corder|39.099195|-93.638931
404517215|Freedom|85970463|Emma|38.974391|-93.495647
404517215|Freedom|85970485|Concordia|38.98779|-93.568297
404517215|Freedom|85970501|Aullville|39.017495|-93.677882
404517221|Washington|85970935|Freeburg|38.316105|-91.922331
404517221|Washington|85970915|Westphalia|38.441244|-92.000434
404517221|Washington|85970321|Argyle|38.295386|-92.025533
404517225|Big Creek|85970913|Theodosia|36.580671|-92.663798
404517233|Jasper|85972539|Sundown|36.565782|-92.638034
404517237|Noble|85972537|Wasola|36.785667|-92.568539
404517241|Chesterfield|85972281|Wildwood|38.579846|-90.669671
404517241|Chesterfield|85972357|Chesterfield|38.6588|-90.580522
404517241|Chesterfield|85972165|Clarkson Valley|38.625645|-90.594462
404517243|Clayton|85972291|Ladue|38.637795|-90.381454
404517243|Clayton|85972209|Rock Hill|38.608992|-90.367334
404517243|Clayton|85972269|Huntleigh|38.613101|-90.40886
404517243|Clayton|85972339|Brentwood|38.619409|-90.347608
404517243|Clayton|85972169|Clayton|38.64429|-90.330129
404517245|Creve Coeur|85972345|Olivette|38.672468|-90.378365
404517245|Creve Coeur|85972179|Creve Coeur|38.662076|-90.443056
404517247|Ferguson|85972205|Ferguson|38.748996|-90.294901
404517247|Ferguson|85972351|Calverton Park|38.765577|-90.310445
404517247|Ferguson|85972191|Dellwood|38.756209|-90.276749
404517253|Gravois|85972245|Grantwood Village|38.550932|-90.353131
404517253|Gravois|85972297|Mackenzie|38.580948|-90.31632
404517253|Gravois|85972313|Marlborough|38.568181|-90.339551
404517253|Gravois|85972177|Crestwood|38.556903|-90.378266
404517255|Union|85972109|Conway|37.505654|-92.831265
404517259|Sni-A-Bar|85970459|Lake Lafayette|38.948721|-93.971376
404517259|Sni-A-Bar|85970437|Odessa|38.998786|-93.966549
404517261|Washington|85970443|Mayview|39.052766|-93.833297
404517271|Lincoln|85970535|Miller|37.21477|-93.840578
404517277|Pierce|85970531|Pierce City|36.946406|-94.003267
404517281|Spring River|85970525|Verona|36.963099|-93.793621
404517283|Vineyard|85970527|Stotts City|37.10178|-93.948284
404517297|West Bridges|85970929|Gainesville|36.606277|-92.424631
404517299|Butler|85972477|Hayward|36.395974|-89.666795
404517309|Hayti|85970359|Hayti Heights|36.231166|-89.7682
404517309|Hayti|85970361|Hayti|36.232269|-89.747433
404517311|Hadley|85972309|Maplewood|38.612052|-90.324023
404517311|Hadley|85972187|Richmond Heights|38.630879|-90.333025
404517313|Jefferson|85972259|Warson Woods|38.606924|-90.391164
404517313|Jefferson|85972215|Shrewsbury|38.586608|-90.328123
404517313|Jefferson|85972261|Webster Groves|38.586602|-90.354388
404517313|Jefferson|85972225|Glendale|38.593526|-90.382556
404517315|Lafayette|85972301|Ballwin|38.595032|-90.550004
404517317|Lemay|85972303|Bella Villa|38.543655|-90.285459
404517317|Lemay|85972629|Mehlville|38.502021|-90.315244
404517317|Lemay|85972627|Lemay|38.531547|-90.284004
404517325|La Belle|85970897|Lewistown|40.084789|-91.813752
404517325|La Belle|85970901|La Belle|40.11657|-91.914621
404517331|Union|85970899|La Grange|40.047058|-91.502409
404517333|Bedford|85970471|Cave|39.021411|-91.0483
404517333|Bedford|85970559|Troy|38.971607|-90.972053
404517335|Burr Oak|85970449|Foley|39.045709|-90.7414
404517337|Clark|85970567|Moscow Mills|38.939807|-90.925271
404517341|Hurricane|85970467|Elsberry|39.168337|-90.787909
404517345|Monroe|85970447|Fountain N' Lakes|38.968906|-90.849255
404517345|Monroe|85970469|Chain of Rocks|38.915516|-90.802053
404517345|Monroe|85970563|Old Monroe|38.937878|-90.746988
404517345|Monroe|85970551|Winfield|38.994374|-90.743782
404517349|Little Prairie|85970377|Caruthersville|36.181463|-89.666405
404517351|Little River|85970327|Wardell|36.353923|-89.817031
404517351|Little River|85970343|Homestown|36.331823|-89.824233
404517353|Pascola|85970341|Pascola|36.267263|-89.825805
404517353|Pascola|85970379|Bragg City|36.268134|-89.911302
404517355|Virginia|85970337|Steele|36.090368|-89.845885
404517361|Brazeau|85971089|Altenburg|37.63044|-89.585896
404517361|Brazeau|85971085|Frohna|37.637557|-89.619791
404517363|Cinque Hommes|85972543|Biehle|37.606549|-89.837694
404517369|Saline|85971083|Lithium|37.83285|-89.884745
404517369|Saline|85972541|Brewer|37.783578|-89.917995
404517371|Union|85971081|Longtown|37.670308|-89.774141
404517383|Meramec|85972199|Eureka|38.501457|-90.649906
404517385|Midland|85972229|Sycamore Hills|38.701327|-90.348968
404517385|Midland|85972253|Vinita Park|38.689102|-90.340019
404517385|Midland|85972213|St. John|38.714841|-90.346265
404517385|Midland|85972349|Overland|38.696712|-90.368937
404517385|Midland|85972355|Charlack|38.702957|-90.34272
404517385|Midland|85972337|Breckenridge Hills|38.715731|-90.368365
404517387|Missouri River|85972231|Town and Country|38.631704|-90.479021
404517387|Missouri River|85972277|Westwood|38.64333|-90.433278
404517387|Missouri River|85972223|Frontenac|38.629923|-90.418918
404517387|Missouri River|85972181|Crystal Lake Park|38.621225|-90.431913
404517387|Missouri River|85972193|Des Peres|38.59722|-90.448126
404517387|Missouri River|85972175|Country Life Acres|38.622468|-90.455136
404517389|Northwest|85972265|Hazelwood|38.793198|-90.390146
404517389|Northwest|85972341|Bridgeton|38.767182|-90.427588
404517389|Northwest|85972353|Champ|38.74483|-90.453467
404517391|Prairie|85970557|Truxton|39.003506|-91.240334
404517395|Union|85970555|Whiteside|39.183902|-91.01673
404517395|Union|85970561|Silex|39.125218|-91.057757
404517399|Benton|85972089|Browning|40.034803|-93.159968
404517399|Benton|85972409|Purdin|39.950852|-93.166327
404517413|Jefferson|85972403|Laclede|39.787842|-93.169705
404517415|Locust Creek|85972405|Linneus|39.876645|-93.18682
404517437|Arlington|85970827|Doolittle|37.942552|-91.889279
404517437|Arlington|85970823|Newburg|37.916801|-91.900145
404517453|Spring Creek|85970825|Edgar Springs|37.702579|-91.868069
404517455|Ashley|85972585|St. Clement|39.282882|-91.209846
404517455|Ashley|85972583|Ashley|39.253726|-91.223877
404517457|Norwood|85972287|Kinloch|38.738404|-90.324953
404517457|Norwood|85972325|Moline Acres|38.745405|-90.243005
404517461|Queeny|85972241|Valley Park|38.551299|-90.492285
404517461|Queeny|85972299|Manchester|38.58317|-90.506442
404517461|Queeny|85972283|Winchester|38.589677|-90.526071
404517461|Queeny|85972233|Twin Oaks|38.565719|-90.500981
404517463|St. Ferdinand|85972305|Bellefontaine Neighbors|38.752473|-90.227755
404517463|St. Ferdinand|85972621|Castle Point|38.757597|-90.248575
404517463|St. Ferdinand|85972625|Glasgow Village|38.757879|-90.198345
404517463|St. Ferdinand|85972189|Riverview|38.744127|-90.210887
404517467|Spanish Lake|85972335|Black Jack|38.799212|-90.264015
404517467|Spanish Lake|85972639|Old Jamestown|38.839379|-90.284668
404517467|Spanish Lake|85972637|Spanish Lake|38.788267|-90.207852
404517469|Tesson Ferry|85972217|Sunset Hills|38.531041|-90.408721
404517471|University|85972263|Hanley Hills|38.685624|-90.32508
404517471|University|85972267|Hillsdale|38.685697|-90.286894
404517471|University|85972235|University City|38.665658|-90.3315
404517471|University|85972255|Vinita Terrace|38.684934|-90.329676
404517471|University|85972251|Velda Village Hills|38.692007|-90.287543
404517471|University|85972273|Wellston|38.675002|-90.294061
404517471|University|85972359|Pagedale|38.680066|-90.308128
404517475|Blue Mound|85972555|Dawn|39.671302|-93.634117
404517479|Cream Ridge|85971563|Chula|39.921944|-93.47757
404517487|Green|85971557|Utica|39.7455|-93.628639
404517489|Buffalo|85971907|Louisiana|39.441362|-91.062669
404517491|Calumet|85971909|Paynesville|39.262477|-90.900295
404517491|Calumet|85971863|Annada|39.262293|-90.828726
404517491|Calumet|85971883|Clarksville|39.369306|-90.904854
404517493|Cuivre|85971911|Tarrants|39.357609|-91.183704
404517493|Cuivre|85971881|Bowling Green|39.344668|-91.203149
404517497|Peno|85971889|Frankford|39.493371|-91.320939
404517499|Salt River|85971865|Ashburn|39.545774|-91.171962
404517503|Spencer|85971885|Curryville|39.345743|-91.341347
404517505|Fair|85970473|Tracy|39.379856|-94.792159
404517507|Fox|85970481|Platte Woods|39.228783|-94.652212
404517507|Fox|85970509|Houston Lake|39.192374|-94.622035
404517509|Wildhorse|85972197|Ellisville|38.589478|-90.58832
404517511|Arrow Rock|85971207|Nelson|38.994544|-93.030832
404517511|Arrow Rock|85971191|Arrow Rock|39.07|-92.947247
404517515|Cambridge|85971209|Slater|39.222681|-93.06502
404517515|Cambridge|85971193|Gilliam|39.232738|-93.004127
404517517|Grand Pass|85971199|Malta Bend|39.193986|-93.3635
404517517|Grand Pass|85971197|Grand Pass|39.204942|-93.442639
404517527|Parson Creek|85972407|Meadville|39.788146|-93.299196
404517539|Anderson East|85972119|Anderson|36.653155|-94.444105
404517549|Elk River West|85972127|Noel|36.543259|-94.48875
404517551|Green|85970519|Dearborn|39.52463|-94.774077
404517551|Green|85970521|Camden Point|39.454155|-94.748521
404517553|Lee|85970515|Farley|39.288761|-94.828433
404517557|Marshall|85970507|Iatan|39.477296|-94.983782
404517559|May|85970499|Lake Waukomis|39.230882|-94.63878
404517559|May|85970513|Ferrelview|39.314244|-94.665396
404517563|Pettis|85970477|Riverside|39.170294|-94.630553
404517563|Pettis|85970497|Northmoor|39.184508|-94.60549
404517565|Preston|85970479|Ridgely|39.453663|-94.64025
404517565|Preston|85970517|Edgerton|39.502186|-94.628994
404517567|Sioux|85970495|Parkville|39.200471|-94.722385
404517581|Fabius|85971637|Downing|40.487317|-92.368863
404517585|Liberty|85971641|Lancaster|40.523876|-92.531339
404517587|Prairie|85971633|Queen City|40.412578|-92.566272
404517589|Salt River|85971635|Greentop|40.350792|-92.565678
404517593|Jefferson|85971185|Memphis|40.461351|-92.170404
404517599|Sand Hill|85971187|Rutledge|40.313983|-92.087587
404517601|Thomson|85971181|Arbela|40.463135|-92.015571
404517601|Thomson|85971183|Granger|40.466959|-91.973506
404517611|Erie Goodman|85972123|Goodman|36.738821|-94.409167
404517619|Pineville Lanagan|85972121|Ginger Blue|36.589913|-94.459639
404517619|Pineville Lanagan|85972125|Lanagan|36.606138|-94.451705
404517623|Pineville South|85972129|Pineville|36.574572|-94.391194
404517625|Prairie|85972133|Southwest City|36.520739|-94.61001
404517637|Easley|85971149|South Gifford|40.025744|-92.683114
404517639|Hudson|85971153|Macon|39.74233|-92.471219
404517649|Lingo|85971151|New Cambria|39.776455|-92.751476
404517651|Lyda|85971167|Atlanta|39.898552|-92.480094
404517665|Mooney|85971631|Pleasant Hope|37.465033|-93.27424
404517665|Mooney|85971623|Goodnight|37.451583|-93.23113
404517667|North Benton|85971625|Halfway|37.618889|-93.238691
404517679|Southwest Marion|85971615|Bolivar|37.605809|-93.417531
404517683|West Looney|85971629|Morrisville|37.476599|-93.429281
404517685|West Madison|85971617|Fair Play|37.63315|-93.576832
404517689|Cullen|85971093|St. Robert|37.823519|-92.151361
404517689|Cullen|85971091|Waynesville|37.820683|-92.21996
404517691|Kelso|85971719|Scott City|37.224223|-89.536246
404517691|Kelso|85971403|Chaffee|37.181151|-89.661464
404517691|Kelso|85971415|Kelso|37.192215|-89.5504
404517693|Moreland|85971405|Lambert|37.093757|-89.554791
404517693|Moreland|85971397|Benton|37.099133|-89.562599
404517695|Morley|85971439|Vanduser|36.991037|-89.686519
404517695|Morley|85971435|Morley|37.043325|-89.61223
404517695|Morley|85971413|Haywood City|37.011679|-89.600283
404517697|Richland|85971725|Sikeston|36.887767|-89.587034
404517697|Richland|85971395|Miner|36.897266|-89.535283
404517703|Sylvania|85971437|Oran|37.085485|-89.653372
404517705|Tywappity|85971409|Diehlstadt|36.959302|-89.432344
